4158951.633,524452.9577,570.3053889
4158950.637,524452.8677,570.1749506
4158949.642,524452.7778,570.0447972
4158948.646,524452.6878,569.9149286
4158947.65,524452.5978,569.7853448
4158946.654,524452.5078,569.6560459
4158945.658,524452.4179,569.5270316
4158944.662,524452.3279,569.3983022
4158943.666,524452.2379,569.2698574
4158942.67,524452.148,569.1416972
4158941.674,524452.058,569.0138218
4158940.678,524451.968,568.8862309
4158939.682,524451.8781,568.7589245
4158938.686,524451.7881,568.6319028
4158937.69,524451.6981,568.5051655
4158936.694,524451.6082,568.3787127
4158935.698,524451.5182,568.2525444
4158934.702,524451.4282,568.1266605
4158933.706,524451.3383,568.001061
4158932.71,524451.2483,567.8757458
4158931.715,524451.1583,567.750715
4158930.719,524451.0683,567.6259685
4158929.723,524450.9784,567.5015063
4158928.727,524450.8884,567.3773283
4158927.731,524450.7984,567.2534345
4158926.735,524450.7085,567.1298249
4158925.739,524450.6185,567.0064994
4158924.743,524450.5285,566.8834581
4158923.747,524450.4386,566.7607008
4158922.751,524450.3486,566.6382277
4158921.755,524450.2586,566.5160385
4158920.759,524450.1687,566.3941334
4158919.763,524450.0787,566.2725123
4158918.767,524449.9887,566.1511751
4158917.771,524449.8988,566.0301218
4158916.775,524449.8088,565.9093524
4158915.779,524449.7188,565.7888669
4158914.783,524449.6288,565.6686652
4158913.788,524449.5389,565.5487473
4158912.792,524449.4489,565.4291132
4158911.796,524449.3589,565.3097628
4158910.8,524449.269,565.1906962
4158909.804,524449.179,565.0719133
4158908.808,524449.089,564.953414
4158907.812,524448.9991,564.8351983
4158906.816,524448.9091,564.7172663
4158905.82,524448.8191,564.5996178
4158904.824,524448.7292,564.4822529
4158903.828,524448.6392,564.3651715
4158902.832,524448.5492,564.2483736
4158901.836,524448.4593,564.1318592
4158900.84,524448.3693,564.0156282
4158899.844,524448.2793,563.8996806
4158898.848,524448.1893,563.7840164
4158897.852,524448.0994,563.6686356
4158896.856,524448.0094,563.5535381
4158895.86,524447.9194,563.4387239
4158894.865,524447.8295,563.324193
4158893.869,524447.7395,563.2099453
4158892.873,524447.6495,563.0959808
4158891.877,524447.5596,562.9822996
4158890.881,524447.4696,562.8689015
4158889.885,524447.3796,562.7557865
4158888.889,524447.2897,562.6429547
4158887.893,524447.1997,562.5304059
4158886.897,524447.1097,562.4181402
4158885.901,524447.0198,562.3061575
4158884.905,524446.9298,562.1944579
4158883.909,524446.8398,562.0830412
4158882.913,524446.7498,561.9719074
4158881.917,524446.6599,561.8610566
4158880.921,524446.5699,561.7504887
4158879.925,524446.4799,561.6402037
4158878.929,524446.39,561.5302015
4158877.933,524446.3,561.4204822
4158876.938,524446.21,561.3110456
4158875.942,524446.1201,561.2018918
4158874.946,524446.0301,561.0930207
4158873.95,524445.9401,560.9844324
4158872.954,524445.8502,560.8761268
4158871.958,524445.7602,560.7681038
4158870.962,524445.6702,560.6603635
4158869.966,524445.5803,560.5529057
4158868.97,524445.4903,560.4457306
4158867.974,524445.4003,560.3388381
4158866.978,524445.3103,560.232228
4158865.982,524445.2204,560.1259005
4158864.986,524445.1304,560.0198555
4158863.99,524445.0404,559.914093
4158862.994,524444.9505,559.8086128
4158861.998,524444.8605,559.7034151
4158861.002,524444.7705,559.5984998
4158860.006,524444.6806,559.4938669
4158859.011,524444.5906,559.3895163
4158858.015,524444.5006,559.285448
4158857.019,524444.4107,559.181662
4158856.023,524444.3207,559.0781582
4158855.027,524444.2307,558.9749367
4158854.031,524444.1408,558.8719975
4158853.035,524444.0508,558.7693404
4158852.039,524443.9608,558.6669654
4158851.043,524443.8708,558.5648727
4158850.047,524443.7809,558.463062
4158849.051,524443.6909,558.3615335
4158848.055,524443.6009,558.260287
4158847.059,524443.511,558.1593225
4158846.063,524443.421,558.0586401
4158845.067,524443.331,557.9582397
4158844.071,524443.2411,557.8581213
4158843.075,524443.1511,557.7582848
4158842.079,524443.0611,557.6587302
4158841.084,524442.9712,557.5594576
4158840.088,524442.8812,557.4604668
4158839.092,524442.7912,557.3617579
4158838.096,524442.7013,557.2633308
4158837.1,524442.6113,557.1651856
4158836.104,524442.5213,557.0673221
4158835.108,524442.4313,556.9697404
4158834.112,524442.3414,556.8724404
4158833.116,524442.2514,556.7754222
4158832.12,524442.1614,556.6786856
4158831.124,524442.0715,556.5822308
4158830.128,524441.9815,556.4860576
4158829.132,524441.8915,556.390166
4158828.136,524441.8016,556.294556
4158827.14,524441.7116,556.1992276
4158826.144,524441.6216,556.1041808
4158825.148,524441.5317,556.0094155
4158824.152,524441.4417,555.9149317
4158823.157,524441.3517,555.8207294
4158822.161,524441.2618,555.7268086
4158821.165,524441.1718,555.6331692
4158820.169,524441.0818,555.5398113
4158819.173,524440.9918,555.4467348
4158818.177,524440.9019,555.3539396
4158817.181,524440.8119,555.2614258
4158816.185,524440.7219,555.1691934
4158815.189,524440.632,555.0772423
4158814.193,524440.542,554.9855724
4158813.197,524440.452,554.8941839
4158812.201,524440.3621,554.8030766
4158811.205,524440.2721,554.7122505
4158810.209,524440.1821,554.6217057
4158809.213,524440.0922,554.531442
4158808.217,524440.0022,554.4414595
4158807.221,524439.9122,554.3517582
4158806.225,524439.8223,554.262338
4158805.23,524439.7323,554.1731989
4158804.234,524439.6423,554.0843408
4158803.238,524439.5523,553.9957639
4158802.242,524439.4624,553.907468
4158801.246,524439.3724,553.8194531
4158800.25,524439.2824,553.7317192
4158799.254,524439.1925,553.6442663
4158798.258,524439.1025,553.5570943
4158797.262,524439.0125,553.4702033
4158796.266,524438.9226,553.3835932
4158795.27,524438.8326,553.297264
4158794.274,524438.7426,553.2112157
4158793.278,524438.6527,553.1254482
4158792.282,524438.5627,553.0399616
4158791.286,524438.4727,552.9547558
4158790.29,524438.3828,552.8698308
4158789.294,524438.2928,552.7851866
4158788.298,524438.2028,552.7008231
4158787.303,524438.1128,552.6167404
4158786.307,524438.0229,552.5329384
4158785.311,524437.9329,552.449417
4158784.315,524437.8429,552.3661764
4158783.319,524437.753,552.2832164
4158782.323,524437.663,552.2005371
4158781.327,524437.573,552.1181384
4158780.331,524437.4831,552.0360203
4158779.335,524437.3931,551.9541828
4158778.339,524437.3031,551.8726258
4158777.343,524437.2132,551.7913494
4158776.347,524437.1232,551.7103535
4158775.351,524437.0332,551.6296381
4158774.355,524436.9433,551.5492032
4158773.359,524436.8533,551.4690488
4158772.363,524436.7633,551.3891748
4158771.367,524436.6733,551.3095813
4158770.371,524436.5834,551.2302681
4158769.376,524436.4934,551.1512354
4158768.38,524436.4034,551.072483
4158767.384,524436.3135,550.994011
4158766.388,524436.2235,550.9158193
4158765.392,524436.1335,550.837908
4158764.396,524436.0436,550.7602769
4158763.4,524435.9536,550.6829262
4158762.404,524435.8636,550.6058556
4158761.408,524435.7737,550.5290654
4158760.412,524435.6837,550.4525554
4158759.416,524435.5937,550.3763256
4158758.42,524435.5038,550.3003759
4158757.424,524435.4138,550.2247065
4158756.428,524435.3238,550.1493172
4158755.432,524435.2338,550.0742081
4158754.436,524435.1439,549.999379
4158753.44,524435.0539,549.9248301
4158752.444,524434.9639,549.8505613
4158751.449,524434.874,549.7765725
4158750.453,524434.784,549.7028638
4158749.457,524434.694,549.6294352
4158748.461,524434.6041,549.5562865
4158747.465,524434.5141,549.4834179
4158746.469,524434.4241,549.4108292
4158745.473,524434.3342,549.3385205
4158744.477,524434.2442,549.2664917
4158743.481,524434.1542,549.1947429
4158742.485,524434.0643,549.123274
4158741.489,524433.9743,549.052085
4158740.493,524433.8843,548.9811759
4158739.497,524433.7943,548.9105467
4158738.501,524433.7044,548.8401973
4158737.505,524433.6144,548.7701277
4158736.509,524433.5244,548.700338
4158735.513,524433.4345,548.630828
4158734.517,524433.3445,548.5615979
4158733.522,524433.2545,548.4926475
4158732.526,524433.1646,548.4239769
4158731.53,524433.0746,548.355586
4158730.534,524432.9846,548.2874748
4158729.538,524432.8947,548.2196433
4158728.542,524432.8047,548.1520916
4158727.546,524432.7147,548.0848194
4158726.55,524432.6248,548.017827
4158725.554,524432.5348,547.9511142
4158724.558,524432.4448,547.884681
4158723.562,524432.3548,547.8185274
4158722.566,524432.2649,547.7526535
4158721.57,524432.1749,547.6870591
4158720.574,524432.0849,547.6217442
4158719.578,524431.995,547.556709
4158718.582,524431.905,547.4919532
4158717.586,524431.815,547.427477
4158716.59,524431.7251,547.3632803
4158715.595,524431.6351,547.299363
4158714.599,524431.5451,547.2357253
4158713.603,524431.4552,547.172367
4158712.607,524431.3652,547.1092881
4158711.611,524431.2752,547.0464887
4158710.615,524431.1853,546.9839687
4158709.619,524431.0953,546.9217281
4158708.623,524431.0053,546.8597669
4158707.627,524430.9153,546.798085
4158706.631,524430.8254,546.7366825
4158705.635,524430.7354,546.6755594
4158704.639,524430.6454,546.6147156
4158703.643,524430.5555,546.554151
4158702.647,524430.4655,546.4938658
4158701.651,524430.3755,546.4338599
4158700.655,524430.2856,546.3741333
4158699.659,524430.1956,546.3146859
4158698.663,524430.1056,546.2555177
4158697.668,524430.0157,546.1966288
4158696.672,524429.9257,546.1380191
4158695.676,524429.8357,546.0796886
4158694.68,524429.7458,546.0216373
4158693.684,524429.6558,545.9638652
4158692.688,524429.5658,545.9063722
4158691.692,524429.4758,545.8491584
4158690.696,524429.3859,545.7922238
4158689.7,524429.2959,545.7355682
4158688.704,524429.2059,545.6791918
4158687.708,524429.116,545.6230944
4158686.712,524429.026,545.5672761
4158685.716,524428.936,545.511737
4158684.72,524428.8461,545.4564768
4158683.724,524428.7561,545.4014957
4158682.728,524428.6661,545.3467937
4158681.732,524428.5762,545.2923706
4158680.736,524428.4862,545.2382266
4158679.741,524428.3962,545.1843615
4158678.745,524428.3063,545.1307755
4158677.749,524428.2163,545.0774684
4158676.753,524428.1263,545.0244403
4158675.757,524428.0363,544.9716911
4158674.761,524427.9464,544.9192208
4158673.765,524427.8564,544.8670295
4158672.769,524427.7664,544.815117
4158671.773,524427.6765,544.7634835
4158670.777,524427.5865,544.7121289
4158669.781,524427.4965,544.6610531
4158668.785,524427.4066,544.6102562
4158667.789,524427.3166,544.5597381
4158666.793,524427.2266,544.5094988
4158665.797,524427.1367,544.4595384
4158664.801,524427.0467,544.4098568
4158663.805,524426.9567,544.360454
4158662.809,524426.8668,544.31133
4158661.814,524426.7768,544.2624848
4158660.818,524426.6868,544.2139183
4158659.822,524426.5968,544.1656306
4158658.826,524426.5069,544.1176216
4158657.83,524426.4169,544.0698914
4158656.834,524426.3269,544.0224399
4158655.838,524426.237,543.9752671
4158654.842,524426.147,543.928373
4158653.846,524426.057,543.8817576
4158652.85,524425.9671,543.8354209
4158651.854,524425.8771,543.7893628
4158650.858,524425.7871,543.7435834
4158649.862,524425.6972,543.6980826
4158648.866,524425.6072,543.6528605
4158647.87,524425.5172,543.607917
4158646.874,524425.4273,543.5632521
4158645.878,524425.3373,543.5188658
4158644.882,524425.2473,543.4747582
4158643.887,524425.1573,543.430929
4158642.891,524425.0674,543.3873785
4158641.895,524424.9774,543.3441066
4158640.899,524424.8874,543.3011131
4158639.903,524424.7975,543.2583983
4158638.907,524424.7075,543.2159619
4158637.911,524424.6175,543.1738041
4158636.915,524424.5276,543.1319248
4158635.919,524424.4376,543.090324
4158634.923,524424.3476,543.0490017
4158633.927,524424.2577,543.0079579
4158632.931,524424.1677,542.9671926
4158631.935,524424.0777,542.9267057
4158630.939,524423.9878,542.8864973
4158629.943,524423.8978,542.8465673
4158628.947,524423.8078,542.8069158
4158627.951,524423.7178,542.7675427
4158626.955,524423.6279,542.728448
4158625.96,524423.5379,542.6896317
4158624.964,524423.4479,542.6510938
4158623.968,524423.358,542.6128343
4158622.972,524423.268,542.5748532
4158621.976,524423.178,542.5371505
4158620.98,524423.0881,542.4997262
4158619.984,524422.9981,542.4625801
4158618.988,524422.9081,542.4257125
4158617.992,524422.8182,542.3891232
4158616.996,524422.7282,542.3528122
4158616,524422.6382,542.3167795
4158615.004,524422.5483,542.2810252
4158614.008,524422.4583,542.2455492
4158613.012,524422.3683,542.2103514
4158612.016,524422.2783,542.175432
4158611.02,524422.1884,542.1407908
4158610.024,524422.0984,542.1064279
4158609.028,524422.0084,542.0723433
4158608.033,524421.9185,542.0385369
4158607.037,524421.8285,542.0050088
4158606.041,524421.7385,541.9717589
4158605.045,524421.6486,541.9387873
4158604.049,524421.5586,541.9060939
4158603.053,524421.4686,541.8736787
4158602.057,524421.3787,541.8415417
4158601.061,524421.2887,541.8096829
4158600.065,524421.1987,541.7781023
4158599.069,524421.1088,541.7467999
4158598.073,524421.0188,541.7157757
4158597.077,524420.9288,541.6850297
4158596.081,524420.8388,541.6545618
4158595.085,524420.7489,541.6243721
4158594.089,524420.6589,541.5944606
4158593.093,524420.5689,541.5648272
4158592.097,524420.479,541.5354719
4158591.101,524420.389,541.5063948
4158590.106,524420.299,541.4775958
4158589.11,524420.2091,541.4490749
4158588.114,524420.1191,541.4208321
4158587.118,524420.0291,541.3928675
4158586.122,524419.9392,541.3651809
4158585.126,524419.8492,541.3377724
4158584.13,524419.7592,541.3106421
4158583.134,524419.6693,541.2837898
4158582.138,524419.5793,541.2572155
4158581.142,524419.4893,541.2309194
4158580.146,524419.3993,541.2049013
4158579.15,524419.3094,541.1791613
4158578.154,524419.2194,541.1536993
4158577.158,524419.1294,541.1285153
4158576.162,524419.0395,541.1036095
4158575.166,524418.9495,541.0789816
4158574.17,524418.8595,541.0546317
4158573.174,524418.7696,541.0305599
4158572.179,524418.6796,541.0067661
4158571.183,524418.5896,540.9832503
4158570.187,524418.4997,540.9600126
4158569.191,524418.4097,540.9370528
4158568.195,524418.3197,540.914371
4158567.199,524418.2298,540.8919672
4158566.203,524418.1398,540.8698414
4158565.207,524418.0498,540.8479935
4158564.211,524417.9598,540.8264237
4158563.215,524417.8699,540.8051318
4158562.219,524417.7799,540.7841179
4158561.223,524417.6899,540.7633819
4158560.227,524417.6,540.7429239
4158559.231,524417.51,540.7227438
4158558.235,524417.42,540.7028417
4158557.239,524417.3301,540.6832175
4158556.243,524417.2401,540.6638713
4158555.247,524417.1501,540.644803
4158554.252,524417.0602,540.6260126
4158553.256,524416.9702,540.6075001
4158552.26,524416.8802,540.5892656
4158551.264,524416.7903,540.571309
4158550.268,524416.7003,540.5536302
4158549.272,524416.6103,540.5362294
4158548.276,524416.5203,540.5191065
4158547.28,524416.4304,540.5022615
4158546.284,524416.3404,540.4856944
4158545.288,524416.2504,540.4694052
4158544.292,524416.1605,540.4533938
4158543.296,524416.0705,540.4376604
4158542.3,524415.9805,540.4222048
4158541.304,524415.8906,540.4070271
4158540.308,524415.8006,540.3921273
4158539.312,524415.7106,540.3775053
4158538.316,524415.6207,540.3631612
4158537.32,524415.5307,540.349095
4158536.325,524415.4407,540.3353066
4158535.329,524415.3508,540.3217961
4158534.333,524415.2608,540.3085634
4158533.337,524415.1708,540.2956086
4158532.341,524415.0808,540.2829316
4158531.345,524414.9909,540.2705325
4158530.349,524414.9009,540.2584112
4158529.353,524414.8109,540.2465677
4158528.357,524414.721,540.2350021
4158527.361,524414.631,540.2237143
4158526.365,524414.541,540.2127044
4158525.369,524414.4511,540.2019722
4158524.373,524414.3611,540.1915179
4158523.377,524414.2711,540.1813414
4158522.381,524414.1812,540.1714428
4158521.385,524414.0912,540.1618219
4158520.389,524414.0012,540.1524789
4158519.393,524413.9113,540.1434137
4158518.397,524413.8213,540.1346263
4158517.402,524413.7313,540.1261167
4158516.406,524413.6413,540.1178849
4158515.41,524413.5514,540.1099309
4158514.414,524413.4614,540.1022547
4158513.418,524413.3714,540.0948563
4158512.422,524413.2815,540.0877358
4158511.426,524413.1915,540.080893
4158510.43,524413.1015,540.074328
4158509.434,524413.0116,540.0680408
4158508.438,524412.9216,540.0620314
4158507.442,524412.8316,540.0562998
4158506.446,524412.7417,540.050846
4158505.45,524412.6517,540.04567
4158504.454,524412.5617,540.0407717
4158503.458,524412.4718,540.0361513
4158502.462,524412.3818,540.0318086
4158501.466,524412.2918,540.0277437
4158500.47,524412.2018,540.0239566
4158499.475,524412.1119,540.0204473
4158498.479,524412.0219,540.0172158
4158497.483,524411.9319,540.0142621
4158496.487,524411.842,540.0115861
4158495.491,524411.752,540.0091879
4158494.495,524411.662,540.0070675
4158493.499,524411.5721,540.0052249
4158492.503,524411.4821,540.00366
4158491.507,524411.3921,540.002373
4158490.511,524411.3022,540.0013637
4158489.515,524411.2122,540.0006322
4158488.519,524411.1222,540.0001784
4158487.523,524411.0323,540.0000025
4158487.39,524411.0202,540
4158059.044,524372.3255,540
4158058.048,524372.2355,540.0001389
4158057.052,524372.1456,540.0005556
4158056.056,524372.0556,540.00125
4158055.06,524371.9656,540.0022222
4158054.064,524371.8757,540.0034722
4158053.068,524371.7857,540.005
4158052.072,524371.6957,540.0068056
4158051.076,524371.6058,540.0088889
4158050.08,524371.5158,540.01125
4158049.084,524371.4258,540.0138889
4158048.088,524371.3358,540.0168056
4158047.092,524371.2459,540.0200001
4158046.096,524371.1559,540.0234723
4158045.1,524371.0659,540.0272223
4158044.104,524370.976,540.0312501
4158043.108,524370.886,540.0355557
4158042.113,524370.796,540.0401391
4158041.117,524370.7061,540.0450003
4158040.121,524370.6161,540.0501392
4158039.125,524370.5261,540.055556
4158038.129,524370.4362,540.0612505
4158037.133,524370.3462,540.0672229
4158036.137,524370.2562,540.073473
4158035.141,524370.1663,540.0800009
4158034.145,524370.0763,540.0868066
4158033.149,524369.9863,540.0938901
4158032.153,524369.8963,540.1012514
4158031.157,524369.8064,540.1088905
4158030.161,524369.7164,540.1168075
4158029.165,524369.6264,540.1250022
4158028.169,524369.5365,540.1334747
4158027.173,524369.4465,540.142225
4158026.177,524369.3565,540.1512532
4158025.181,524369.2666,540.1605591
4158024.186,524369.1766,540.1701429
4158023.19,524369.0866,540.1800045
4158022.194,524368.9967,540.1901439
4158021.198,524368.9067,540.2005611
4158020.202,524368.8167,540.2112562
4158019.206,524368.7268,540.2222291
4158018.21,524368.6368,540.2334798
4158017.214,524368.5468,540.2450083
4158016.218,524368.4568,540.2568147
4158015.222,524368.3669,540.2688989
4158014.226,524368.2769,540.281261
4158013.23,524368.1869,540.2939009
4158012.234,524368.097,540.3068186
4158011.238,524368.007,540.3200142
4158010.242,524367.917,540.3334877
4158009.246,524367.8271,540.347239
4158008.25,524367.7371,540.3612681
4158007.254,524367.6471,540.3755752
4158006.259,524367.5572,540.39016
4158005.263,524367.4672,540.4050228
4158004.267,524367.3772,540.4201634
4158003.271,524367.2873,540.4355819
4158002.275,524367.1973,540.4512783
4158001.279,524367.1073,540.4672526
4158000.283,524367.0173,540.4835047
4157999.287,524366.9274,540.5000347
4157998.291,524366.8374,540.5168427
4157997.295,524366.7474,540.5339285
4157996.299,524366.6575,540.5512922
4157995.303,524366.5675,540.5689339
4157994.307,524366.4775,540.5868534
4157993.311,524366.3876,540.6050509
4157992.315,524366.2976,540.6235262
4157991.319,524366.2076,540.6422795
4157990.323,524366.1177,540.6613107
4157989.327,524366.0277,540.6806199
4157988.332,524365.9377,540.700207
4157987.336,524365.8478,540.720072
4157986.34,524365.7578,540.740215
4157985.344,524365.6678,540.7606359
4157984.348,524365.5778,540.7813348
4157983.352,524365.4879,540.8023116
4157982.356,524365.3979,540.8235664
4157981.36,524365.3079,540.8450992
4157980.364,524365.218,540.8669099
4157979.368,524365.128,540.8889987
4157978.372,524365.038,540.9113654
4157977.376,524364.9481,540.9340101
4157976.38,524364.8581,540.9569327
4157975.384,524364.7681,540.9801334
4157974.388,524364.6782,541.0036121
4157973.392,524364.5882,541.0273688
4157972.396,524364.4982,541.0514035
4157971.4,524364.4083,541.0757163
4157970.405,524364.3183,541.100307
4157969.409,524364.2283,541.1251758
4157968.413,524364.1383,541.1503227
4157967.417,524364.0484,541.1757476
4157966.421,524363.9584,541.2014505
4157965.425,524363.8684,541.2274315
4157964.429,524363.7785,541.2536905
4157963.433,524363.6885,541.2802276
4157962.437,524363.5985,541.3070428
4157961.441,524363.5086,541.3341361
4157960.445,524363.4186,541.3615075
4157959.449,524363.3286,541.3891569
4157958.453,524363.2387,541.4170845
4157957.457,524363.1487,541.4452901
4157956.461,524363.0587,541.4737739
4157955.465,524362.9688,541.5025358
4157954.469,524362.8788,541.5315758
4157953.473,524362.7888,541.5608939
4157952.478,524362.6988,541.5904902
4157951.482,524362.6089,541.6203647
4157950.486,524362.5189,541.6505173
4157949.49,524362.4289,541.680948
4157948.494,524362.339,541.7116569
4157947.498,524362.249,541.742644
4157946.502,524362.159,541.7739093
4157945.506,524362.0691,541.8054527
4157944.51,524361.9791,541.8372744
4157943.514,524361.8891,541.8693742
4157942.518,524361.7992,541.9017523
4157941.522,524361.7092,541.9344086
4157940.526,524361.6192,541.9673431
4157939.53,524361.5293,542.0005559
4157938.534,524361.4393,542.0340469
4157937.538,524361.3493,542.0678161
4157936.542,524361.2593,542.1018636
4157935.546,524361.1694,542.1361894
4157934.551,524361.0794,542.1707934
4157933.555,524360.9894,542.2056757
4157932.559,524360.8995,542.2408363
4157931.563,524360.8095,542.2762752
4157930.567,524360.7195,542.3119924
4157929.571,524360.6296,542.3479879
4157928.575,524360.5396,542.3842618
4157927.579,524360.4496,542.4208139
4157926.583,524360.3597,542.4576445
4157925.587,524360.2697,542.4947533
4157924.591,524360.1797,542.5321405
4157923.595,524360.0898,542.5698061
4157922.599,524359.9998,542.6077501
4157921.603,524359.9098,542.6459724
4157920.607,524359.8198,542.6844731
4157919.611,524359.7299,542.7232522
4157918.615,524359.6399,542.7623098
4157917.619,524359.5499,542.8016457
4157916.624,524359.46,542.8412601
4157915.628,524359.37,542.8811529
4157914.632,524359.28,542.9213242
4157913.636,524359.1901,542.9617739
4157912.64,524359.1001,543.0025021
4157911.644,524359.0101,543.0435087
4157910.648,524358.9202,543.0847939
4157909.652,524358.8302,543.1263575
4157908.656,524358.7402,543.1681997
4157907.66,524358.6503,543.2103203
4157906.664,524358.5603,543.2527195
4157905.668,524358.4703,543.2953972
4157904.672,524358.3803,543.3383534
4157903.676,524358.2904,543.3815882
4157902.68,524358.2004,543.4251016
4157901.684,524358.1104,543.4688935
